REG_DATE,노르웨이,뉴질랜드,아이슬란드,아일랜드,영국,칠레,캐나다,호주,c노르웨이,c뉴질랜드,c아이슬란드,c아일랜드,c영국,c칠레,c캐나다,c호주,자사제품제조용,판매용,c자사제품제조용,c판매용,냉장,"냉장,포장횟감,필렛(F)","냉장,필렛(F)","냉장,필렛(F),횟감",c냉장,"c냉장,포장횟감,필렛(F)","c냉장,필렛(F)","c냉장,필렛(F),횟감",노르웨이 자사제품제조용,노르웨이 판매용,뉴질랜드 판매용,아이슬란드 판매용,아일랜드 판매용,영국 판매용,칠레 판매용,캐나다 판매용,호주 자사제품제조용,호주 판매용,c노르웨이 자사제품제조용,c노르웨이 판매용,c뉴질랜드 판매용,c아이슬란드 판매용,c아일랜드 판매용,c영국 판매용,c칠레 판매용,c캐나다 판매용,c호주 자사제품제조용,c호주 판매용,노르웨이 냉장,"노르웨이 냉장,포장횟감,필렛(F)","노르웨이 냉장,필렛(F)","노르웨이 냉장,필렛(F),횟감","뉴질랜드 냉장,포장횟감,필렛(F)",아이슬란드 냉장,아일랜드 냉장,영국 냉장,칠레 냉장,캐나다 냉장,호주 냉장,c노르웨이 냉장,"c노르웨이 냉장,포장횟감,필렛(F)","c노르웨이 냉장,필렛(F)","c노르웨이 냉장,필렛(F),횟감","c뉴질랜드 냉장,포장횟감,필렛(F)",c아이슬란드 냉장,c아일랜드 냉장,c영국 냉장,c칠레 냉장,c캐나다 냉장,c호주 냉장,노르웨이 자사제품제조용 냉장,"노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","노르웨이 자사제품제조용 냉장,필렛(F)",노르웨이 판매용 냉장,"노르웨이 판매용 냉장,포장횟감,필렛(F)","노르웨이 판매용 냉장,필렛(F)","노르웨이 판매용 냉장,필렛(F),횟감","뉴질랜드 판매용 냉장,포장횟감,필렛(F)",아이슬란드 판매용 냉장,아일랜드 판매용 냉장,영국 판매용 냉장,칠레 판매용 냉장,캐나다 판매용 냉장,호주 자사제품제조용 냉장,호주 판매용 냉장,c노르웨이 자사제품제조용 냉장,"c노르웨이 자사제품제조용 냉장,포장횟감,필렛(F)","c노르웨이 자사제품제조용 냉장,필렛(F)",c노르웨이 판매용 냉장,"c노르웨이 판매용 냉장,포장횟감,필렛(F)","c노르웨이 판매용 냉장,필렛(F)","c노르웨이 판매용 냉장,필렛(F),횟감","c뉴질랜드 판매용 냉장,포장횟감,필렛(F)",c아이슬란드 판매용 냉장,c아일랜드 판매용 냉장,c영국 판매용 냉장,c칠레 판매용 냉장,c캐나다 판매용 냉장,c호주 자사제품제조용 냉장,c호주 판매용 냉장,자사제품제조용 냉장,"자사제품제조용 냉장,포장횟감,필렛(F)","자사제품제조용 냉장,필렛(F)",판매용 냉장,"판매용 냉장,포장횟감,필렛(F)","판매용 냉장,필렛(F)","판매용 냉장,필렛(F),횟감",c자사제품제조용 냉장,"c자사제품제조용 냉장,포장횟감,필렛(F)","c자사제품제조용 냉장,필렛(F)",c판매용 냉장,"c판매용 냉장,포장횟감,필렛(F)","c판매용 냉장,필렛(F)","c판매용 냉장,필렛(F),횟감",WEEKCOUNT,두바이유,MONTH,MONTH_MEAN,P_PRICE
2017-10-30,14.9085428,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.96331287,16.38115776,2,4,8.947105835,28.24456522,14.5145051,14.2834697,2,1,2,1,11.96331287,16.38115776,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.947105835,28.24456522,14.5145051,14.2834697,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.927845969,0,14.99877978,8.966365701,28.24456522,14.03023042,14.2834697,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.927845969,0,14.99877978,8.966365701,28.24456522,14.03023042,14.2834697,1,0,1,1,1,1,1,6,55.54,10,14.18298344,14.9085428
2017-11-06,14.5935669,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.62006402,16.08031834,2,4,8.225114662,29.22195986,14.38832971,13.11255281,2,1,2,1,11.62006402,16.08031834,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.225114662,29.22195986,14.38832971,13.11255281,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.297285076,0,14.94284296,8.152944248,29.22195986,13.83381646,13.11255281,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.297285076,0,14.94284296,8.152944248,29.22195986,13.83381646,13.11255281,1,0,1,1,1,1,1,6,61.83,11,13.75146674,14.5935669
2017-11-13,14.30385215,0,0,0,8.560193587,0,0,0,6,0,0,0,1,0,0,0,11.32005255,14.34864027,2,5,8.385728266,29.61354582,12.97408681,13.66440223,3,1,2,1,11.32005255,15.79575195,0,0,0,8.560193587,0,0,0,0,2,4,0,0,0,1,0,0,0,0,8.298495605,29.61354582,12.97408681,13.66440223,0,0,0,8.560193587,0,0,0,2,1,2,1,0,0,0,1,0,0,0,8.176891104,0,14.46321399,8.420100106,29.61354582,11.48495963,13.66440223,0,0,0,8.560193587,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,8.176891104,0,14.46321399,8.490146847,29.61354582,11.48495963,13.66440223,1,0,1,2,1,1,1,7,61.18,11,13.75146674,13.4833295
2017-11-20,14.28172573,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.98172585,15.43172567,2,4,8.470118584,29.63865546,13.30129677,12.50886819,2,1,2,1,11.98172585,15.43172567,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.470118584,29.63865546,13.30129677,12.50886819,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.604546893,0,15.3589048,8.335690275,29.63865546,11.24368874,12.50886819,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.604546893,0,15.3589048,8.335690275,29.63865546,11.24368874,12.50886819,1,0,1,1,1,1,1,6,60.55,11,13.75146674,14.28172573
2017-11-27,14.24334414,0,0,0,8.411729503,0,0,0,6,0,0,0,1,0,0,0,11.77144952,14.06577906,2,5,7.869816456,29.35416667,14.89615991,11.11585848,3,1,2,1,11.77144952,15.47929145,0,0,0,8.411729503,0,0,0,0,2,4,0,0,0,1,0,0,0,0,7.598859932,29.35416667,14.89615991,11.11585848,0,0,0,8.411729503,0,0,0,2,1,2,1,0,0,0,1,0,0,0,7.566405755,0,15.97649329,7.631314109,29.35416667,13.81582653,11.11585848,0,0,0,8.411729503,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,7.566405755,0,15.97649329,8.021521806,29.35416667,13.81582653,11.11585848,1,0,1,2,1,1,1,7,60.88,11,13.75146674,13.41025633
2017-12-04,14.30900572,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.54953772,15.68873973,2,4,8.123678414,29.37599094,14.42848235,11.37372189,2,1,2,1,11.54953772,15.68873973,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.123678414,29.37599094,14.42848235,11.37372189,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.160527009,0,14.93854843,8.086829819,29.37599094,13.91841626,11.37372189,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.160527009,0,14.93854843,8.086829819,29.37599094,13.91841626,11.37372189,1,0,1,1,1,1,1,6,60.02,12,14.65093357,14.30900572
2017-12-11,15.15469233,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.90963816,16.77721942,2,4,8.493557709,33.61023143,14.39042748,11.54995219,2,1,2,1,11.90963816,16.77721942,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.493557709,33.61023143,14.39042748,11.54995219,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.498187218,0,15.3210891,8.488928199,33.61023143,13.45976585,11.54995219,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.498187218,0,15.3210891,8.488928199,33.61023143,13.45976585,11.54995219,1,0,1,1,1,1,1,6,61.62,12,14.65093357,15.15469233
2017-12-18,14.56589268,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.60574109,16.04596848,2,4,8.609514553,29.31265109,14.49512046,11.87343497,2,1,2,1,11.60574109,16.04596848,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,8.609514553,29.31265109,14.49512046,11.87343497,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,8.474055963,0,14.73742622,8.744973144,29.31265109,14.2528147,11.87343497,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8.474055963,0,14.73742622,8.744973144,29.31265109,14.2528147,11.87343497,1,0,1,1,1,1,1,6,60.8,12,14.65093357,14.56589268
2017-12-25,14.58596645,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11.85661019,15.95064459,2,4,9.121264874,28.26627219,14.35349839,12.3,2,1,2,1,11.85661019,15.95064459,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.121264874,28.26627219,14.35349839,12.3,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.10021978,0,14.61300059,9.142309968,28.26627219,14.0939962,12.3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.10021978,0,14.61300059,9.142309968,28.26627219,14.0939962,12.3,1,0,1,1,1,1,1,6,61.15,12,14.65093357,14.58596645
2018-01-01,12.17034044,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12.62185025,11.71883064,2,2,9.516577934,0,14.82410296,0,2,0,2,0,12.62185025,11.71883064,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,9.516577934,0,14.82410296,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,9.61973726,0,15.62396324,9.413418608,0,14.02424267,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,9.61973726,0,15.62396324,9.413418608,0,14.02424267,0,1,0,1,1,0,1,0,4,61.6,1,14.955954,12.17034044
2018-01-08,15.10258024,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.79556604,16.25608735,2,4,9.700618899,28.27439024,14.78922255,13.36140832,2,1,2,1,12.79556604,16.25608735,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.700618899,28.27439024,14.78922255,13.36140832,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.555822613,0,16.03530946,9.845415184,28.27439024,13.54313564,13.36140832,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.555822613,0,16.03530946,9.845415184,28.27439024,13.54313564,13.36140832,1,0,1,1,1,1,1,6,65.09,1,14.955954,15.10258024
2018-01-15,14.71412902,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.53149365,15.8054467,2,4,9.411329803,29.23121387,13.40120654,13.42848756,2,1,2,1,12.53149365,15.8054467,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.411329803,29.23121387,13.40120654,13.42848756,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.236413998,0,15.82657331,9.586245608,29.23121387,10.97583977,13.42848756,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.236413998,0,15.82657331,9.586245608,29.23121387,10.97583977,13.42848756,1,0,1,1,1,1,1,6,66.36,1,14.955954,14.71412902
2018-01-22,14.76195457,0,0,0,9.949305975,0,0,0,6,0,0,0,1,0,0,0,12.74917108,14.60453825,2,5,9.713802549,28.33834586,13.81061271,13.42005448,3,1,2,1,12.74917108,15.76834632,0,0,0,9.949305975,0,0,0,0,2,4,0,0,0,1,0,0,0,0,9.596050836,28.33834586,13.81061271,13.42005448,0,0,0,9.949305975,0,0,0,2,1,2,1,0,0,0,1,0,0,0,9.60688846,0,15.8914537,9.585213212,28.33834586,11.72977171,13.42005448,0,0,0,9.949305975,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,9.60688846,0,15.8914537,9.767259594,28.33834586,11.72977171,13.42005448,1,0,1,2,1,1,1,7,65.97,1,14.955954,14.07443334
2018-01-29,15.16336147,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.57305752,16.45851345,2,4,9.874261761,28.32374101,14.45395214,14,2,1,2,1,12.57305752,16.45851345,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.874261761,28.32374101,14.45395214,14,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.868471267,0,15.27764377,9.880052254,28.32374101,13.63026052,14,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.868471267,0,15.27764377,9.880052254,28.32374101,13.63026052,14,1,0,1,1,1,1,1,6,66.23,1,14.955954,15.16336147
2018-02-05,15.15657713,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.493517,16.4881072,2,4,9.810923146,28.31468531,14.47799223,14.04694675,2,1,2,1,12.493517,16.4881072,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.810923146,28.31468531,14.47799223,14.04694675,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.715853948,0,15.27118006,9.905992344,28.31468531,13.68480439,14.04694675,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.715853948,0,15.27118006,9.905992344,28.31468531,13.68480439,14.04694675,1,0,1,1,1,1,1,6,64.99,2,14.39166667,15.15657713
2018-02-12,14.63776793,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12.10238669,15.90545855,2,4,9.662605525,28.31615925,13.09525559,13.99472611,2,1,2,1,12.10238669,15.90545855,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,9.662605525,28.31615925,13.09525559,13.99472611,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,9.442139028,0,14.76263435,9.883072021,28.31615925,11.42787682,13.99472611,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9.442139028,0,14.76263435,9.883072021,28.31615925,11.42787682,13.99472611,1,0,1,1,1,1,1,6,61.16,2,14.39166667,14.63776793
2018-02-19,15.33246207,0,0,0,10.02722444,0,0,0,6,0,0,0,1,0,0,0,12.73739662,15.30944073,2,5,10.24934106,28.31468531,14.23738268,14.48452305,3,1,2,1,12.73739662,16.6299948,0,0,0,10.02722444,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.36039937,28.31468531,14.23738268,14.48452305,0,0,0,10.02722444,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.58712329,0,14.88766994,10.13367544,28.31468531,13.58709541,14.48452305,0,0,0,10.02722444,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.58712329,0,14.88766994,10.08044994,28.31468531,13.58709541,14.48452305,1,0,1,2,1,1,1,7,62.28,2,14.39166667,14.57457098
2018-02-26,15.62152299,0,10.30116779,0,0,0,0,0,6,0,1,0,0,0,0,0,12.99264739,15.60900219,2,5,10.57033742,28.24590164,14.60461591,14.86416003,3,1,2,1,12.99264739,16.93596079,0,10.30116779,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,10.70492224,28.24590164,14.60461591,14.86416003,0,10.30116779,0,0,0,0,0,2,1,2,1,0,1,0,0,0,0,0,10.65075155,0,15.33454323,10.75909292,28.24590164,13.87468858,14.86416003,0,10.30116779,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,10.65075155,0,15.33454323,10.53013036,28.24590164,13.87468858,14.86416003,1,0,1,2,1,1,1,7,62.75,2,14.39166667,14.86147225
2018-03-05,15.96304713,0,0,0,10.41873855,0,0,0,6,0,0,0,1,0,0,0,13.65711991,15.77655631,2,5,11.0423946,28.27607362,14.96550325,14.86275743,3,1,2,1,13.65711991,17.11601075,0,0,0,10.41873855,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.35422263,28.27607362,14.96550325,14.86275743,0,0,0,10.41873855,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.4696486,0,15.84459121,11.23879666,28.27607362,14.08641528,14.86275743,0,0,0,10.41873855,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.4696486,0,15.84459121,10.82876761,28.27607362,14.08641528,14.86275743,1,0,1,2,1,1,1,7,61.94,3,14.78056406,15.17100305
2018-03-12,16.3822804,0,0,0,10.86935969,0,0,0,6,0,0,0,1,0,0,0,13.76367789,16.32713727,2,5,11.25995208,29.75843694,15.07963175,15.46548543,3,1,2,1,13.76367789,17.69158166,0,0,0,10.86935969,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.45524828,29.75843694,15.07963175,15.46548543,0,0,0,10.86935969,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.53559521,0,15.99176057,11.37490135,29.75843694,14.16750292,15.46548543,0,0,0,10.86935969,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.53559521,0,15.99176057,11.12213052,29.75843694,14.16750292,15.46548543,1,0,1,2,1,1,1,7,61.32,3,14.78056406,15.5947203
2018-03-19,16.2528743,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.50729484,17.62566403,2,4,11.12354459,29.08819346,14.99098158,16.2,2,1,2,1,13.50729484,17.62566403,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11.12354459,29.08819346,14.99098158,16.2,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,11.15272647,0,15.86186321,11.09436272,29.08819346,14.12009994,16.2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11.15272647,0,15.86186321,11.09436272,29.08819346,14.12009994,16.2,1,0,1,1,1,1,1,6,61.86,3,14.78056406,16.2528743
2018-03-26,16.54067799,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13.48325453,18.06938973,2,4,11.27519771,29.57989766,15.02559496,17.06258495,2,1,2,1,13.48325453,18.06938973,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,11.27519771,29.57989766,15.02559496,17.06258495,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,0,11.04918473,0,15.91732432,11.50121069,29.57989766,14.1338656,17.06258495,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,11.04918473,0,15.91732432,11.50121069,29.57989766,14.1338656,17.06258495,1,0,1,1,1,1,1,6,62.77,3,14.78056406,16.54067799
2018-04-02,17.1698244,0,0,0,10.94636638,0,0,0,6,0,0,0,1,0,0,0,14.39031181,17.03693784,2,5,11.48036829,29.61538462,16.03933716,17.830149,3,1,2,1,14.39031181,18.5595807,0,0,0,10.94636638,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.74736924,29.61538462,16.03933716,17.830149,0,0,0,10.94636638,0,0,0,2,1,2,1,0,0,0,1,0,0,0,12.52065891,0,16.2599647,10.97407957,29.61538462,15.81870961,17.830149,0,0,0,10.94636638,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12.52065891,0,16.2599647,10.96022298,29.61538462,15.81870961,17.830149,1,0,1,2,1,1,1,7,64.62,4,14.86277705,16.28075897
2018-04-09,16.88772175,0,0,0,10.97972117,0,0,0,6,0,0,0,1,0,0,0,13.95396514,16.87962428,2,5,11.59933919,28.88452088,15.8892079,16.84509743,3,1,2,1,13.95396514,18.35460006,0,0,0,10.97972117,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.90914821,28.88452088,15.8892079,16.84509743,0,0,0,10.97972117,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.87105847,0,16.0368718,11.94723794,28.88452088,15.74154399,16.84509743,0,0,0,10.97972117,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.87105847,0,16.0368718,11.46347956,28.88452088,15.74154399,16.84509743,1,0,1,2,1,1,1,7,65.83,4,14.86277705,16.04372167
2018-04-16,16.64435778,0,0,0,11.6460084,0,0,0,6,0,0,0,1,0,0,0,13.81077911,16.77811938,2,5,11.57550684,28.77142857,15.84931845,16.31556911,3,1,2,1,13.81077911,18.06114712,0,0,0,11.6460084,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.54025606,28.77142857,15.84931845,16.31556911,0,0,0,11.6460084,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.61641997,0,16.00513824,11.46409214,28.77142857,15.69349866,16.31556911,0,0,0,11.6460084,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.61641997,0,16.00513824,11.55505027,28.77142857,15.69349866,16.31556911,1,0,1,2,1,1,1,7,67.25,4,14.86277705,15.93030787
2018-04-23,16.2504006,0,0,0,10.87781377,0,0,0,6,0,0,0,1,0,0,0,13.60614096,16.23358709,2,5,11.1675038,27.28353141,15.79708727,16,3,1,2,1,13.60614096,17.57253042,0,0,0,10.87781377,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.31234882,27.28353141,15.79708727,16,0,0,0,10.87781377,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.34948288,0,15.86279903,11.27521476,27.28353141,15.73137552,16,0,0,0,10.87781377,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.34948288,0,15.86279903,11.07651427,27.28353141,15.73137552,16,1,0,1,2,1,1,1,7,68.41,4,14.86277705,15.4828882
2018-04-30,16.6659447,0,0,0,10.86616419,0,0,0,6,0,0,0,1,0,0,0,13.72358526,16.68293238,2,5,11.35396537,29.04651163,15.75908385,16.23525698,3,1,2,1,13.72358526,18.13712443,0,0,0,10.86616419,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.59786596,29.04651163,15.75908385,16.23525698,0,0,0,10.86616419,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.65717905,0,15.78999146,11.53855286,29.04651163,15.72817624,16.23525698,0,0,0,10.86616419,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.65717905,0,15.78999146,11.20235853,29.04651163,15.72817624,16.23525698,1,0,1,2,1,1,1,7,68.27,4,14.86277705,15.83740463
2018-05-07,17.01165662,0,0,0,10.91809364,0,0,0,6,0,0,0,1,0,0,0,14.29499437,16.87960893,2,5,11.86805906,27.98398577,16.18225225,17.03536592,3,1,2,1,14.29499437,18.36998775,0,0,0,10.91809364,0,0,0,0,2,4,0,0,0,1,0,0,0,0,12.34304177,27.98398577,16.18225225,17.03536592,0,0,0,10.91809364,0,0,0,2,1,2,1,0,0,0,1,0,0,0,12.32826239,0,16.26172635,12.35782115,27.98398577,16.10277815,17.03536592,0,0,0,10.91809364,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12.32826239,0,16.26172635,11.6379574,27.98398577,16.10277815,17.03536592,1,0,1,2,1,1,1,7,72.83,5,14.71583875,16.14114762
2018-05-14,16.77145699,0,0,0,10.82934061,0,0,0,6,0,0,0,1,0,0,0,14.4457129,16.51333135,2,5,12.05285182,29.00371747,14.2979048,17.7,3,1,2,1,14.4457129,17.93432903,0,0,0,10.82934061,0,0,0,0,2,4,0,0,0,1,0,0,0,0,12.66460743,29.00371747,14.2979048,17.7,0,0,0,10.82934061,0,0,0,2,1,2,1,0,0,0,1,0,0,0,12.66114497,0,16.23028083,12.66806989,29.00371747,12.36552877,17.7,0,0,0,10.82934061,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12.66114497,0,16.23028083,11.74870525,29.00371747,12.36552877,17.7,1,0,1,2,1,1,1,7,74.02,5,14.71583875,15.92258322
2018-05-21,17.30001315,0,0,0,12.18620081,0,0,0,6,0,0,0,1,0,0,0,14.30730131,17.47433541,2,5,12.42943435,29,15.97676609,17.74444444,3,1,2,1,14.30730131,18.79636907,0,0,0,12.18620081,0,0,0,0,2,4,0,0,0,1,0,0,0,0,12.55105113,29,15.97676609,17.74444444,0,0,0,12.18620081,0,0,0,2,1,2,1,0,0,0,1,0,0,0,12.42275042,0,16.1918522,12.67935183,29,15.76167999,17.74444444,0,0,0,12.18620081,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12.42275042,0,16.1918522,12.43277632,29,15.76167999,17.74444444,1,0,1,2,1,1,1,7,74.79,5,14.71583875,16.56946853
2018-05-28,17.01502167,0,0,0,10.5869447,0,0,0,6,0,0,0,1,0,0,0,14.1895161,16.8596085,2,5,11.75128251,28.93360996,15.54002672,17.40956377,3,1,2,1,14.1895161,18.42777445,0,0,0,10.5869447,0,0,0,0,2,4,0,0,0,1,0,0,0,0,12.33345142,28.93360996,15.54002672,17.40956377,0,0,0,10.5869447,0,0,0,2,1,2,1,0,0,0,1,0,0,0,12.52583572,0,15.85319647,12.14106712,28.93360996,15.22685697,17.40956377,0,0,0,10.5869447,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,12.52583572,0,15.85319647,11.36400591,28.93360996,15.22685697,17.40956377,1,0,1,2,1,1,1,7,74.45,5,14.71583875,16.09672496
2018-06-04,16.19134341,0,0,0,11.45198976,0,0,0,6,0,0,0,1,0,0,0,13.334039,16.38639444,2,5,11.21243377,28.80838323,15.19088146,15.77260274,3,1,2,1,13.334039,17.61999561,0,0,0,11.45198976,0,0,0,0,2,4,0,0,0,1,0,0,0,0,11.09265578,28.80838323,15.19088146,15.77260274,0,0,0,11.45198976,0,0,0,2,1,2,1,0,0,0,1,0,0,0,11.2727953,0,15.39528269,10.91251626,28.80838323,14.98648022,15.77260274,0,0,0,11.45198976,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.2727953,0,15.39528269,11.18225301,28.80838323,14.98648022,15.77260274,1,0,1,2,1,1,1,7,73.15,6,14.82230442,15.51429289
2018-06-11,14.9363471,0,0,0,10.85085586,0,0,0,6,0,0,0,1,0,0,0,13.0899124,14.85782273,2,5,9.082396427,27.71655041,15.12571345,15.25377186,3,1,2,1,13.0899124,15.85956445,0,0,0,10.85085586,0,0,0,0,2,4,0,0,0,1,0,0,0,0,8.198166711,27.71655041,15.12571345,15.25377186,0,0,0,10.85085586,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.67054529,0,15.50927951,5.725788131,27.71655041,14.74214739,15.25377186,0,0,0,10.85085586,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.67054529,0,15.50927951,8.288321995,27.71655041,14.74214739,15.25377186,1,0,1,2,1,1,1,7,74.37,6,14.82230442,14.35270549
2018-06-18,15.95969497,0,0,0,11.03570057,0,0,0,6,0,0,0,1,0,0,0,13.13030333,16.10665275,2,5,10.90697662,28.75471698,15.03095115,15.25632125,3,1,2,1,13.13030333,17.37439079,0,0,0,11.03570057,0,0,0,0,2,4,0,0,0,1,0,0,0,0,10.84261465,28.75471698,15.03095115,15.25632125,0,0,0,11.03570057,0,0,0,2,1,2,1,0,0,0,1,0,0,0,10.91758839,0,15.34301827,10.7676409,28.75471698,14.71888403,15.25632125,0,0,0,11.03570057,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,10.91758839,0,15.34301827,10.90167074,28.75471698,14.71888403,15.25632125,1,0,1,2,1,1,1,7,73.49,6,14.82230442,15.2562672
