REG_DATE,뉴질랜드,대만,러시아,미국,베트남,스페인,아르헨티나,에콰도르,우루과이,인도네시아,중국,칠레,캐나다,페루,뉴질랜드c,대만c,러시아c,미국c,베트남c,스페인c,아르헨티나c,에콰도르c,우루과이c,인도네시아c,중국c,칠레c,캐나다c,페루c,외화획득용,자사제품제조용,판매용,외화획득용 c,자사제품제조용c,판매용c,냉동,"냉동,다리","냉동,동체","냉동,동체,자숙","냉동,슬라이스(S)","냉동,지느러미","냉동,지느러미,자숙",냉동c,"냉동,다리c","냉동,동체c","냉동,동체,자숙c","냉동,슬라이스(S)c","냉동,지느러미c","냉동,지느러미,자숙c","대만,뉴질랜드,러시아,냉동c","미국,인도네시아,에콰도르,우루과이,에콰도르,베트남,스페인,냉동c","아르헨티나,냉동c","중국,냉동c","중국,인도네시아,냉동,다리c","중국,냉동,동체c","중국,칠레,냉동,동체,자숙c","중국,인도네시아,냉동,슬라이스(S)c","중국,인도네시아,러시아,냉동,지느러미c","칠레,페루,냉동c","칠레,냉동,다리c","칠레,냉동,동체c","칠레,냉동,지느러미c","캐나다,냉동c","페루,냉동,다리c","페루,냉동,동체c","페루,냉동,동체,자숙c","페루,냉동,지느러미c","페루,칠레,냉동,지느러미,자숙c","뉴질랜드,우루과이,냉동h","대만,러시아.베트남,스페인,냉동h","미국,캐나다,냉동h","아르헨티나,냉동h","에콰도르,냉동h","인도네시아,냉동h","중국,냉동h","중국,대만,아르헨티나,에콰도르,냉동,다리h","중국,냉동,동체h","중국,칠레,냉동,동체,자숙h","중국,냉동,지느러미h","칠레,페루,냉동h","칠레,냉동,다리h","칠레,냉동,동체h","칠레,냉동,지느러미h","페루,냉동,다리h","페루,냉동,동체h","페루,냉동,동체,자숙h","페루,냉동,지느러미h","뉴질랜드,외화획득용 제품","뉴질랜드,판매용","대만,외화획득용 원료","대만,판매용","러시아,판매용","미국,외화획득용 원료","미국,판매용","베트남,판매용","스페인,외화획득용 원료","스페인,판매용","아르헨티나,외화획득용 원료","아르헨티나,외화획득용 제품","아르헨티나,판매용","에콰도르,판매용","우루과이,판매용","인도네시아,판매용","중국,외화획득용 원료","중국,자사제품제조용","중국,판매용","칠레,외화획득용 원료","칠레,자사제품제조용","칠레,판매용","캐나다,판매용","페루,자사제품제조용","페루,판매용","뉴질랜드,외화획득용 제품c","뉴질랜드,판매용c","대만,외화획득용 원료c","대만,판매용c","러시아,판매용c","미국,외화획득용 원료c","미국,판매용c","베트남,판매용c","스페인,외화획득용 원료c","스페인,판매용c","아르헨티나,외화획득용 제품c","아르헨티나,판매용c","에콰도르,판매용c","우루과이,판매용c","인도네시아,판매용c","중국,외화획득용 원료c","중국,자사제품제조용c","중국,판매용c","칠레,외화획득용 원료c","칠레,자사제품제조용c","칠레,판매용c","캐나다,판매용c","페루,자사제품제조용c","페루,판매용c",외화획득용 냉동c,"자사제품제조용,냉동c","자사제품제조용,냉동,다리c","자사제품제조용,냉동,동체c","자사제품제조용,냉동,동체,자숙c","자사제품제조용,냉동,지느러미c","판매용,냉동c","판매용,냉동,다리c","판매용,냉동,동체c","판매용,냉동,동체,자숙c","판매용,냉동,슬라이스(S)c","판매용,냉동,지느러미c","판매용,냉동,지느러미,자숙c",두바이유,MONTH,MONTH_MEAN,CTRY_DIF,P_PRICE
2017-10-23,0,0,0,0,0,0,0,0,0,0,1.42,1.686666667,0,3.1,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,4.9,1.533333333,0,1,6,0,1.43,1.675,4.9,0,1.56,0,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1.25,1.59,0,0,0,1.74,1.76,1.56,1.3,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42,0,0,1.686666667,0,4.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,0,0,0,0,1,0,0,3,2,0,0,1,0,55.14,10,2.743497848,0,2.014285714
2017-10-30,0,0,0,0,0,0,0,0,0,0,2.88,1.656666667,0,2.9,0,0,0,0,0,0,0,0,0,0,3,3,0,1,0,0,2.358571429,0,0,7,3.31,1.81,1.815,3.55,0,1.31,2.9,1,1,2,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3.31,0,1.78,3.55,0,0,1.81,1.85,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88,0,0,1.656666667,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,1,55.54,10,2.743497848,0,2.358571429
2017-11-06,1.71,2.29,0,0,0,0,0,0,0,0,2.47,2.06,0,2.853333333,1,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,2.447777778,0,0,9,2,1.65,1.84,4.48,0,1.87,0,2,1,2,2,0,2,0,2,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1.71,2.29,0,0,0,0,0,0,1.62,3.66,2.13,0,0,2.06,0,1.65,0,5.3,1.61,0,1.71,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47,0,0,2.06,0,0,2.853333333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,2,1,2,2,0,2,0,61.83,11,2.65501226,0,2.447777778
2017-11-13,0,0,0,0,0,0,3.15,0,0,0,1.97,1.78,0,1.89,0,0,0,0,0,0,1,0,0,0,3,1,0,1,0,0,2.121666667,0,0,6,3.15,1.96,1.795,0,0,2.015,0,1,1,2,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,3.15,0,0,0,1.96,1.7,0,2.25,0,0,0,1.78,0,1.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,0,0,0,0,0,1.97,0,0,1.78,0,0,1.89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,1,2,0,0,2,0,61.18,11,2.65501226,0,2.121666667
2017-11-20,2.8,3.41,0,0,0,0,0,0,0,0,3.06,1.88,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,2.676666667,0,0,9,3.6,1.91,1.925,0,0,1.965,0,4,1,2,0,0,2,0,2,0,0,2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,2.8,3.41,0,0,0,0,8.19,0,1.85,0,2.2,0,1.91,2,1.73,0,0,0,0,0,2.8,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,1.88,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,1,2,0,0,2,0,60.55,11,2.65501226,1,2.676666667
2017-11-27,0,0,0,0,0,0,0,0,0,0,2.536666667,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.536666667,0,0,3,3.56,0,1.79,0,0,2.26,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.56,0,1.79,0,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.536666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,60.88,11,2.65501226,0,2.536666667
2017-12-04,2.8,2.21,0,0,0,0,0,0,0,0,2.362,1.653333333,0,0,1,1,0,0,0,0,0,0,0,0,5,3,0,0,0,2.42,2.151111111,0,1,9,2.833333333,1.405,2.095,0,0,2.093333333,0,3,2,2,0,0,3,0,2,0,0,1,1,1,0,0,2,0,1,1,1,0,0,0,0,0,0,2.8,2.21,0,0,0,0,3.49,1.24,2.58,0,4.5,0,1.57,1.61,1.78,0,0,0,0,0,2.8,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,2.3475,0,0,1.653333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,0,0,0,0,0,0,0,1,3,2,2,0,0,2,0,60.02,12,2.744095862,0,2.178
2017-12-11,0,2.14,0,0,0,0,0,0,0,0,3.081428571,1.61,0,0,0,1,0,0,0,0,0,0,0,0,7,3,0,0,0,2.68,2.575555556,0,2,9,2.61,2.08,2.273333333,6.09,0,1.82,0,3,2,3,1,0,2,0,1,0,0,2,1,2,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2.14,0,0,0,0,5.69,2.42,5.13,6.09,2.24,0,1.74,1.69,1.4,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,2.68,3.242,0,0,1.61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,3,0,0,0,0,1,0,1,0,0,2,2,2,1,0,2,0,61.62,12,2.744095862,0,2.594545455
2017-12-18,0,2.97,0,0,0,0,0,0,0,0,2.792,1.963333333,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,0,0,3.07,2.506363636,0,3,11,3.573333333,1.873333333,2.16,5,3.05,1.97,0,3,3,3,1,1,3,0,1,0,0,2,2,2,1,1,2,0,1,1,1,0,0,0,0,0,0,0,2.97,0,0,0,0,7.75,3.42,4.28,5,4.42,0,2.2,2.2,1.49,0,0,0,0,0,0,0,2.97,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,2.672857143,0,0,1.963333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,0,0,0,1,1,1,3,3,2,0,1,2,0,60.8,12,2.744095862,2,2.627142857
2017-12-25,0,0,0,0,0,0,0,0,0,0,3.58,0,0,8.04,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,3.685,4.11125,0,2,8,3.13,1.52,2.02,6.25,0,2.73,0,2,1,1,4,0,2,0,0,0,0,2,1,1,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.26,1.52,2.02,16.96,5.46,0,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.685,3.55,0,0,0,0,0,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,1,0,0,0,0,1,1,2,1,1,3,0,1,0,61.15,12,2.744095862,2,4.026
2018-01-01,0,2.22,0,0,0,0,0,0,0,0,3.70625,0,0,2.765,0,1,0,0,0,0,0,0,0,0,8,0,0,2,0,5.325,2.972222222,0,2,9,2.763333333,2.01,2.635,5.743333333,0,2.3,0,3,1,2,3,0,2,0,1,0,0,2,1,1,3,0,1,0,0,0,0,0,0,1,0,1,0,0,2.22,0,0,0,0,6.07,2.01,2.13,17.23,2.21,0,0,0,0,0,3.14,0,2.39,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,5.325,3.166666667,0,0,0,0,0,2.765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,2,0,1,0,0,1,0,2,1,2,2,0,2,0,61.6,1,2.677691226,1,3.4
2018-01-08,0,0,0,0,0,0,0,0,0,0,3.075,2.035,0,4.3725,0,0,0,0,0,0,0,0,0,0,8,2,0,4,0,6.48,3.052307692,0,1,13,3.195,2.15,2.245,5.3225,2.69,2.425,0,2,3,2,4,1,2,0,0,0,0,2,1,1,2,1,1,0,1,1,0,0,1,0,2,1,0,0,0,0,0,0,0,6.39,1.85,2.47,8.98,2.22,0,2.05,2.02,0,2.55,0,12.31,2.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.075,0,0,2.035,0,6.48,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,0,1,3,0,0,0,0,1,0,2,3,2,3,1,2,0,65.09,1,2.677691226,2,3.297142857
2018-01-15,0,0,0,0,0,0,0,0,0,0,2.2575,2.315,0,4.458333333,0,0,0,0,0,0,0,0,0,0,8,2,0,6,0,3.324,2.983636364,0,5,11,3.135,2.3,2.4075,8.03,0,2.116,0,2,3,4,2,0,5,0,0,0,0,2,2,2,0,0,2,0,0,1,1,0,1,1,2,2,0,0,0,0,0,0,0,6.27,4.21,4.26,0,3.32,0,0,2.37,2.26,2.69,3,16.06,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.633333333,2.032,0,0,2.315,0,4.36,4.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,2,0,2,4,0,1,1,1,1,1,1,2,3,1,0,4,0,66.36,1,2.677691226,1,3.09
2018-01-22,0,0,0,0,0,0,0,1.925,0,0,2.88875,2.276666667,0,3.59,0,0,0,0,0,0,0,2,0,0,8,3,0,4,0,2.765,2.841333333,0,2,15,2.863333333,2.044,2.555,5.995,0,2.376666667,0,3,5,4,2,0,3,0,0,1,0,2,2,2,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,2.31,0,6.28,5.4,5.33,5.35,2.29,0,2.24,2.33,2.26,2.58,2.56,6.64,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,1.925,0,0,0,2.765,2.93,0,0,2.276666667,0,0,3.59,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,6,0,0,3,0,0,4,0,0,1,1,0,0,3,4,3,2,0,3,0,65.97,1,2.677691226,1,2.832352941
2018-01-29,0,1.98,0,0,0,0,0,0,0,0,2.383333333,0,0,4.745,0,1,0,0,0,0,0,0,0,0,6,0,0,6,0,4.496666667,3.126,0,3,10,2.696666667,2.17,2.07,8.57,0,2.53,3.35,3,3,1,2,0,3,1,1,0,0,2,2,1,0,0,1,0,0,0,0,0,1,0,2,2,1,0,1.98,0,0,0,0,6.11,3.8,2.07,0,2.32,0,0,0,0,2.71,0,17.14,5.27,0,0,0,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,2.418,0,0,0,0,5.64,4.2975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,2,4,0,0,1,0,1,1,3,2,1,1,0,2,1,66.23,1,2.677691226,2,3.442307692
2018-02-05,0,0,0,0,0,0,0,1.78,0,0,2.6925,0,0,3.86,0,0,0,0,0,0,0,1,0,0,8,0,0,5,1.8,2.22,3.307272727,1,2,11,3.26,2.15,2.095,8.55,0,2.43,3.1,4,3,2,1,0,3,1,0,1,0,3,2,2,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,1.78,0,11.26,3.83,4.19,0,2.26,0,0,0,0,2.62,0,8.55,5.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78,0,0,1.8,2.03,2.951666667,0,0,0,0,2.41,4.2225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,6,0,0,0,0,1,4,0,0,1,0,0,1,4,2,1,1,0,2,1,64.99,2,2.913185476,2,3.044285714
2018-02-12,0,0,0,0,0,0,0,0,0,0,3.6675,0,0,5.096666667,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,6.18,3.963333333,0,1,6,3.19,2.8,2.11,6.436666667,0,2.55,0,1,1,1,3,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.19,0,2.11,9.37,0,0,0,0,0,2.8,0,9.94,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18,2.83,0,0,0,0,0,5.096666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,2,0,1,0,61.16,2,2.913185476,0,4.28
2018-02-19,0,0,0,0,0,0,0,0,0,0,2.505,0,0,4.278,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4.69,3.147142857,0,2,7,2.86,2.346666667,1.97,6.915,3.13,2.58,0,1,3,1,2,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,2.86,2.06,1.97,0,0,0,0,0,0,4.98,0,13.83,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.505,0,0,0,0,4.69,4.003333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,3,0,0,1,0,1,0,1,2,1,1,1,1,0,62.28,2,2.913185476,0,3.49
2018-02-26,0,0,0,0,0,0,0,0,0,0,0,2.16,0,7.145,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4.6525,0,0,4,0,0,2.3,11.95,0,2.18,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,2.02,0,0,11.95,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,7.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,1,0,2,0,62.75,2,2.913185476,0,4.6525
2018-03-05,0,0,0,0,0,0,0,0,0,0,3.435,2.296666667,0,4.813333333,0,0,0,0,0,0,0,0,0,0,2,3,0,3,0,0,3.525,0,0,8,0,2.57,2.35,6.835,0,2.345,0,0,2,2,2,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.24,4.63,0,0,2.43,2.46,2,2.71,0,9.04,2.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.435,0,0,2.296666667,0,0,4.813333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,0,0,0,2,2,2,0,2,0,61.94,3,2.811885022,0,3.525
2018-03-12,0,0,0,0,0,0,0,0,0,0,2.52,2.256666667,0,5.514285714,0,0,0,0,0,0,0,0,0,0,2,3,0,7,0,6.34,3.487777778,0,3,9,2.71,2.46,2.54,11.06,0,2.045,4.515,1,3,2,2,0,2,2,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,0,2,1,2,0,0,0,0,0,0,2.71,0,2.33,0,0,0,2.49,2.75,1.53,4.89,0,22.12,2.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,0,0,2.256666667,0,6.34,4.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,4,0,0,1,0,1,0,1,2,2,1,0,2,1,61.32,3,2.811885022,0,4.200833333
2018-03-19,0,0,0,2.75,0,0,0,0,0,0,3.5975,2.59,0,5.41,0,0,0,1,0,0,0,0,0,0,4,3,0,5,0,5.726666667,3.478,0,3,10,3.916666667,2.255,2.68,10.02,0,2.54,0,3,2,3,2,0,3,0,0,1,0,2,0,2,0,0,0,0,1,1,1,0,1,0,2,2,0,0,0,2.75,0,0,0,9,0,5.39,0,0,0,2.61,2.65,2.51,1.9,0,20.04,5.11,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0,0,0,3,3.796666667,0,0,2.59,0,7.09,4.29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,3,0,2,3,0,0,0,1,1,1,3,2,2,1,0,2,0,61.86,3,2.811885022,1,3.996923077
2018-03-26,3.65,0,0,0,0,0,0,1.7,0,0,2.385,2.58,0,4.19,1,0,0,0,0,0,0,1,0,0,4,4,0,6,1.89,3.5,3.163333333,1,3,12,2.9075,2.16,2.36,7.69,0,2.185,3.2,4,2,3,2,0,4,1,1,1,0,1,0,2,0,0,1,1,1,1,1,0,1,0,2,2,1,3.65,0,0,0,1.7,0,3.28,0,4.49,0,1.77,3,2.55,2.59,2.18,1.77,0,15.38,4.79,0,3.65,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,1.89,1.77,2.94,0,0,2.58,0,4.365,4.1025,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,4,0,2,4,0,0,0,0,1,2,4,2,2,1,0,2,1,62.77,3,2.811885022,0,3.146875
2018-04-02,3.75,0,0,0,0,0,0,0,0,0,2.7525,2.676666667,0,3.718333333,1,0,0,0,0,0,0,0,0,0,4,3,0,6,1.8,4.695,3.082727273,1,2,11,3.49,2.165,2.43,6.95,0,2.226666667,0,3,2,4,2,0,3,0,1,0,0,2,0,2,0,0,0,0,1,1,1,0,1,1,2,2,0,3.75,0,0,0,0,0,6.72,0,4.29,0,0,0,2.78,2.8,2.45,1.55,2.63,13.9,4.23,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,3.07,0,0,2.676666667,0,4.695,3.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,2,4,0,0,0,0,1,1,3,2,3,1,0,2,0,64.62,4,2.613402548,1,3.221428571
2018-04-09,0,0,0,0,0,0,2.23,0,0,0,3.198333333,2.646666667,0,4.26,0,0,0,0,0,0,1,0,0,0,6,3,0,6,0,3.98,3.306153846,0,3,13,3.053333333,2.14,2.848,7.96,0,2.83,0,3,2,5,2,0,4,0,0,0,1,2,0,3,0,0,1,0,1,1,1,0,1,1,2,2,0,0,0,0,2.23,0,0,6.93,0,8.95,0,3.31,0,2.76,2.73,2.45,1.52,2.56,15.92,5.56,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0,0,2.73,3.292,0,0,2.646666667,0,4.605,4.0875,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,3,0,2,4,0,0,0,1,1,1,3,2,4,1,0,3,0,65.83,4,2.613402548,2,3.4325
2018-04-16,0,0,0,0,0,0,0,0,0,0,2.983333333,2.573333333,0,3.998,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,4.24,3.131111111,0,2,9,3.24,2.3925,2.535,7.03,0,2.36,0,1,4,2,2,0,2,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,2,0,2,1,0,0,0,0,0,0,0,3.24,3.32,2.39,0,0,0,2.64,2.68,2.4,3.61,0,14.06,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.983333333,0,0,2.573333333,0,4.24,3.836666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,3,0,0,1,0,1,0,1,3,2,1,0,2,0,67.25,4,2.613402548,0,3.332727273
2018-04-23,4.07,0,0,0,0,0,0,0,0,0,2.895,2.52,0,3.634,1,0,0,0,0,0,0,0,0,0,2,3,0,5,0,4.87,3.072,0,1,10,3.775,2.33,2.426666667,5.695,0,2.355,0,2,2,3,2,0,2,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,2,1,0,4.07,0,0,0,0,0,3.48,0,2.31,0,0,0,2.52,2.61,2.43,2.14,2.36,11.39,2.28,0,4.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.895,0,0,2.52,0,4.87,3.325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,4,0,0,0,0,1,0,2,2,3,1,0,2,0,68.41,4,2.613402548,0,3.235454545
2018-04-30,0,0,0,0,0,0,3.59,0,0,0,2.45,2.653333333,0,4.026,0,0,0,0,0,0,1,0,0,0,3,3,0,5,0,3.51,3.201,0,2,10,3.5,1.975,2.445,6.16,0,2.08,4.63,2,2,2,2,0,3,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,2,1,1,0,0,0,3.59,0,0,3.41,0,2.16,0,1.78,0,2.8,2.73,2.43,1.15,0,12.32,2.03,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,1.78,2.785,0,0,2.653333333,0,5.24,3.7225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,3,0,1,4,0,0,0,0,1,1,2,2,2,1,0,2,1,68.27,4,2.613402548,0,3.2525
2018-05-07,0,0,0,0,0,0,3.59,0,0,0,2.77,2.656666667,0,3.178571429,0,0,0,0,0,0,1,0,0,0,3,3,0,7,0,4.035,2.8375,0,2,12,3.61,2.08,2.463333333,5.87,0,2.215,2.75,2,2,3,2,0,4,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,2,2,1,0,0,0,3.59,0,0,3.63,0,2.29,0,2.39,0,2.76,2.76,2.45,1.4,2.34,11.74,4.02,0,0,0,0,0,0,0,0,0,0,0,0,3.59,0,0,0,0,0,2.77,0,0,2.656666667,0,4.035,2.836,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,2,5,0,0,0,0,1,1,2,2,3,1,0,3,1,72.83,5,2.514843451,1,3.008571429
2018-05-14,0,0,0,0,0,0,0,0,0,0,3.16,2.63,0,3.0825,0,0,0,0,0,0,0,0,0,0,2,3,0,4,0,0,2.948888889,0,0,9,3.54,2.06,2.606666667,6.64,0,2.21,0,1,2,3,1,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,3.54,0,2.78,0,0,0,2.77,2.68,2.44,1.35,2.36,6.64,1.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,0,0,2.63,0,0,3.0825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,4,0,0,0,0,0,0,1,2,3,1,0,2,0,74.02,5,2.514843451,0,2.948888889
2018-05-21,0,0,0,0,0,0,3,0,0,0,3.345,2.613333333,0,2.985,0,0,0,0,0,0,1,0,0,0,2,3,0,8,3,2.873333333,2.979,1,3,10,3.25,2.2,2.72,5.53,0,2.113333333,2.75,2,3,3,2,0,3,1,0,0,1,1,0,1,0,0,0,0,1,1,1,0,2,1,2,2,1,0,0,0,3,0,0,3.5,0,3.19,0,0,0,2.66,2.69,2.49,3.94,2.28,11.06,3.85,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.345,0,0,2.613333333,0,2.873333333,3.052,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,3,5,1,0,1,0,1,1,1,2,3,1,0,2,1,74.79,5,2.514843451,0,2.957857143
2018-05-28,0,0,0,0,0,0,0,0,0,0,3.7,2.623333333,0,3.405,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,3.945,3.151,0,2,10,4.325,2.146666667,2.483333333,6.165,0,2.265,0,2,3,3,2,0,2,0,0,0,0,2,0,1,0,0,0,0,1,1,1,0,2,1,2,1,0,0,0,0,0,0,0,8.65,0,2.45,0,0,0,2.8,2.67,2.4,3.64,2.33,12.33,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,2.623333333,0,3.945,3.135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,4,0,0,1,0,1,0,2,2,3,1,0,2,0,74.45,5,2.514843451,1,3.283333333
